Loyalty Number,Churn,f.score,r.score
350631,0,6,8
742321,1,1,2
746061,0,6,8
830836,0,0,0
933208,0,6,8
921624,0,1,8
312979,0,6,8
485745,0,6,8
476652,0,6,8
595083,0,6,8
121856,0,3,8
371969,0,6,8
428114,0,8,8
670981,0,0,0
773571,1,1,5
510865,0,6,8
123727,0,3,8
456958,0,5,8
508022,0,5,8
787660,0,7,8
329839,0,7,8
917685,0,5,8
352053,0,7,8
630338,0,6,8
784490,0,8,8
175954,0,6,8
988043,0,5,8
536371,0,2,8
966350,1,1,2
702522,0,6,7
529085,0,6,8
604332,0,5,8
442695,0,1,8
971107,0,6,8
838270,0,7,8
552568,0,0,0
919329,0,6,8
930325,0,6,8
375909,0,8,8
477739,0,6,8
643507,0,4,8
464962,0,6,8
829886,0,7,8
183948,0,7,8
818886,1,0,0
231462,0,5,8
605500,0,8,8
602685,0,7,8
183388,1,3,7
628840,0,2,8
170982,0,0,0
314589,0,7,8
892258,0,6,8
158969,0,6,8
101544,0,6,8
638495,0,5,8
206284,0,5,8
890936,0,7,8
666337,0,6,8
832566,0,6,8
101895,0,4,8
120635,1,0,0
968064,0,4,8
741138,0,4,8
851421,0,6,8
396998,0,4,8
925573,0,6,8
977178,0,5,7
776547,0,3,8
210725,0,6,8
434679,0,7,8
531290,0,3,8
987347,0,5,8
116238,0,2,8
617489,0,9,8
713067,1,1,1
777300,0,8,8
518677,0,6,8
983416,0,7,8
336665,0,2,8
949290,0,6,8
840267,0,4,8
128459,0,7,8
150233,1,2,4
203772,0,7,8
225327,0,5,8
572547,0,4,8
487070,0,6,8
645712,0,7,8
308704,0,6,8
404742,0,7,8
464959,0,4,8
555576,0,6,8
631714,0,0,0
704709,0,7,8
732213,0,6,8
112856,0,6,8
819924,0,4,8
340874,0,4,8
697323,1,0,0
728568,0,7,8
309861,0,7,8
113904,0,7,8
776464,0,7,8
911723,0,2,8
249813,0,8,8
913895,0,7,8
226194,0,6,8
264823,0,7,8
398586,0,5,8
939238,0,3,8
686059,0,5,8
266234,0,5,8
400844,1,0,0
642099,0,6,8
680168,0,2,8
152685,1,0,0
346766,0,2,8
480275,0,5,8
218127,1,2,5
435249,0,6,8
480858,0,1,1
870120,0,5,8
925978,0,5,8
726873,0,6,8
539760,0,6,8
804911,0,0,0
756280,1,0,0
871219,0,6,8
545582,0,6,8
467139,1,0,0
868568,0,6,8
803976,0,4,8
577998,1,0,0
622019,0,6,8
902083,0,6,8
389706,0,6,8
404339,0,3,8
480435,1,4,4
592251,0,5,8
690916,0,6,8
397480,0,8,8
827275,0,4,8
514403,0,6,8
191814,0,6,8
781293,1,1,3
554983,0,6,8
857219,1,1,1
840659,0,1,8
156868,0,7,8
729805,1,3,6
808524,0,7,8
415332,0,5,8
689275,0,6,8
169247,0,6,8
286611,0,4,8
320004,0,5,8
955652,0,7,8
717632,0,6,8
108896,1,2,4
372647,0,7,8
674933,0,7,8
501885,0,1,8
259734,1,1,5
561307,0,2,8
533539,0,6,8
667800,1,0,0
325490,0,6,7
558969,0,7,8
863070,0,7,8
617296,0,4,8
724781,0,5,8
965751,0,2,8
368981,0,6,8
562234,0,6,8
574492,0,0,0
998776,0,3,8
139087,0,7,8
187876,0,1,8
218538,0,3,8
822122,0,5,8
639419,0,4,8
196096,1,1,5
442251,0,3,8
300023,0,7,8
795446,0,5,8
703804,0,7,8
466645,0,2,8
937512,0,5,8
348681,0,7,8
328602,1,0,0
882590,0,7,8
967819,0,0,0
243272,1,0,0
232533,0,1,8
989406,0,2,8
231080,1,1,1
288384,0,7,8
294289,0,0,0
850821,0,3,8
644017,0,5,8
440595,0,7,8
955463,0,5,8
865855,0,6,8
476273,0,1,8
136121,0,6,8
424812,0,4,8
539505,0,1,8
417240,0,8,8
210291,0,5,8
148810,0,0,0
941852,0,6,8
188071,0,5,8
115852,0,6,8
467848,0,3,8
711605,0,1,8
866983,0,6,8
776466,0,2,8
989837,0,1,8
700474,0,2,8
515790,1,0,0
295355,0,7,8
462174,0,8,8
671803,0,7,8
271675,0,5,8
767006,0,5,8
353455,0,6,8
366687,0,5,8
191065,0,8,8
257194,0,0,0
540548,0,5,8
526094,0,7,8
100301,0,6,8
943393,1,0,0
737027,0,0,0
905360,0,3,8
877603,0,4,8
642031,0,1,8
106936,0,7,8
173446,0,5,8
865429,0,6,8
618524,0,5,8
163405,0,1,8
854884,0,5,8
424337,0,6,8
612144,0,6,8
495253,0,5,8
844145,1,0,0
365346,0,6,8
975531,0,1,8
345518,0,6,8
717100,1,7,7
174666,0,1,8
990512,0,2,8
678284,0,5,8
702482,0,4,8
526508,0,6,8
932748,1,3,6
488346,0,0,0
748019,0,8,8
874876,0,3,8
153884,0,5,8
260714,0,8,8
273243,0,2,8
399379,0,5,8
401956,1,5,6
424837,0,6,8
573897,0,7,8
574302,0,3,8
637721,0,6,8
880033,0,6,8
924787,1,6,8
370443,1,6,7
470022,0,5,8
352170,0,6,8
694915,0,4,8
127663,0,6,8
987921,0,7,8
228748,0,7,8
954453,0,5,8
255546,0,7,8
988307,0,8,8
727873,0,3,8
841249,0,8,8
300465,0,4,8
660768,0,6,8
647041,0,7,8
673301,1,5,7
102299,0,7,8
483875,0,5,8
520207,0,6,8
547561,0,5,8
590981,0,5,8
769023,1,4,5
300676,0,6,8
425779,1,2,3
879260,0,1,8
366487,0,4,8
659147,0,7,8
796104,0,4,8
142609,0,3,8
440758,1,0,0
778952,0,6,8
295423,0,6,8
488872,0,6,8
444997,0,6,8
890447,0,6,8
130179,0,1,8
167587,0,7,8
495707,0,4,8
431021,0,6,8
928868,0,5,8
140005,0,4,8
347733,1,0,0
187902,0,2,8
539436,0,5,8
298160,0,1,8
709212,1,0,0
304620,1,3,3
798351,0,5,8
196812,0,5,8
749827,0,4,8
423035,0,6,8
726932,0,5,8
654540,0,3,8
777514,0,4,8
114638,0,8,8
612795,0,7,8
410544,0,6,8
518210,1,0,0
667356,1,1,1
842049,0,6,8
430048,0,7,8
608384,0,6,8
397141,0,6,8
758165,0,4,8
200012,0,4,8
689909,0,4,8
677141,0,10,8
772952,0,5,8
237729,0,6,8
994285,0,4,8
165443,0,5,8
858669,0,6,8
261787,0,7,8
962011,0,6,8
514493,0,1,8
731510,0,6,8
128210,0,6,8
322193,0,6,8
316308,0,4,8
755367,0,5,8
970639,0,6,8
688891,0,4,8
492575,1,4,4
879638,1,0,0
204111,1,1,4
270909,0,4,8
403893,0,5,8
530833,0,6,8
286388,1,0,0
329692,0,5,8
571964,0,6,8
892273,0,0,0
127645,0,6,8
342554,0,5,8
459683,0,4,8
634727,0,5,8
805377,0,4,8
211549,0,7,8
948783,0,5,8
630588,0,7,8
912420,0,6,8
439900,0,7,8
842047,1,0,0
295205,0,5,8
748055,0,5,8
163639,0,6,8
800998,0,1,8
867532,0,3,8
169948,0,7,8
432592,0,6,7
697272,0,5,8
737676,0,0,0
127966,0,5,8
623008,0,2,8
267428,0,5,8
498030,0,5,8
194640,0,6,8
678514,0,5,8
803830,0,4,8
986086,0,7,8
462803,0,5,8
614379,0,6,8
303621,1,0,0
721377,0,7,8
434215,0,4,8
536671,0,7,8
970746,0,8,8
185919,0,8,8
128789,0,6,8
181423,0,7,8
203577,0,5,8
242203,1,0,0
247680,0,4,8
270862,0,7,8
313185,0,5,8
360942,0,7,8
567412,0,4,8
763806,0,0,0
868912,0,5,8
930209,0,5,8
133732,0,5,8
169865,1,0,0
830673,0,4,8
342569,0,0,0
323043,0,5,8
400985,0,6,8
180484,1,0,0
455941,0,6,8
393403,0,5,8
790943,0,1,8
137106,0,4,8
646277,0,6,8
796281,0,7,8
807297,0,4,8
150767,0,6,8
451080,0,1,8
290184,0,2,3
569236,0,5,8
684835,0,2,8
874336,0,6,8
611618,0,5,8
999986,0,5,8
755015,0,2,8
897673,1,3,6
127725,0,5,8
705453,0,4,8
199809,0,5,8
491391,0,6,8
533470,0,5,8
209729,0,7,8
311946,0,5,8
415916,0,6,8
523110,0,8,8
536848,1,2,2
604436,0,1,8
608974,0,5,8
638253,0,7,8
686471,0,5,8
849105,0,5,8
504455,1,2,7
522251,0,5,8
590098,0,4,8
341904,0,1,8
621180,0,4,8
700245,0,10,8
960195,0,4,8
492165,0,5,8
894041,0,6,8
384286,0,4,8
693045,0,3,8
240829,0,6,8
904300,0,5,8
404720,0,6,8
508080,0,5,8
313544,0,4,5
557723,0,7,8
133066,0,6,8
469532,0,1,8
295578,0,7,8
581682,0,5,8
193781,0,7,8
595323,0,6,8
417721,1,0,0
287224,0,0,0
516491,0,7,8
287198,0,5,8
825336,0,6,8
792094,1,0,0
685683,0,5,8
937030,0,7,8
449530,0,4,8
597191,0,4,8
153760,1,1,1
429054,0,4,8
284621,0,5,8
434760,0,5,8
663897,0,1,8
934235,0,7,8
355102,0,2,8
767767,0,6,8
309933,0,5,8
510537,0,4,8
153656,1,3,3
274141,0,8,8
192543,0,7,8
321427,0,2,8
628844,0,4,8
702800,0,5,8
159608,0,7,8
765518,0,8,8
506293,1,2,3
824315,0,5,8
196777,0,5,8
257705,0,5,8
262562,0,6,8
338786,0,5,8
225067,0,5,8
794784,0,5,8
270022,0,4,6
982017,0,6,8
493369,0,3,8
212544,0,4,8
304445,0,3,8
315869,0,6,8
373429,0,0,0
492401,0,5,8
637760,0,6,8
793180,0,2,8
843212,0,6,8
930089,0,3,8
206466,0,3,8
993271,0,7,8
401454,0,9,8
709659,0,5,8
589466,0,3,8
437440,0,7,7
164657,0,6,8
253825,0,6,8
187758,0,5,7
593781,0,4,8
591414,0,2,8
296690,0,6,8
863349,0,7,8
695107,0,5,8
989067,0,1,8
325379,0,7,8
493972,0,5,8
278719,0,0,0
624216,0,7,8
738320,0,5,8
525476,1,0,0
970706,0,7,8
313424,0,6,8
907324,0,2,8
735966,0,3,8
953612,0,2,8
788283,1,1,1
773593,1,0,0
837408,1,0,0
500026,0,4,8
771307,0,6,8
194571,0,5,8
381234,0,6,8
416091,0,3,8
677218,0,3,6
852629,0,0,0
523037,1,2,8
914368,0,7,8
306667,0,5,8
332466,0,6,8
903359,0,9,8
923164,0,5,8
527434,1,3,7
905478,0,6,8
402034,0,5,8
215626,0,6,8
762446,1,0,0
168160,0,5,8
368549,0,5,8
925918,0,1,8
243642,0,6,8
821202,0,7,8
743108,1,0,0
487777,0,7,8
896372,0,3,8
711874,0,6,8
904114,0,5,8
246734,0,5,8
888316,1,1,1
646187,0,3,8
799967,0,7,8
407119,0,6,8
972732,0,8,8
108907,0,6,8
202716,0,4,8
207821,0,4,8
828884,0,0,0
464385,0,3,8
659637,0,7,8
107719,0,5,8
787625,0,6,8
297954,0,0,0
707588,0,5,8
241714,0,6,8
927975,0,6,8
933707,0,5,8
981220,1,2,3
180977,0,5,8
625320,0,4,8
852572,0,1,8
700335,0,4,8
989040,0,0,0
521875,0,5,8
778168,0,6,8
879036,0,6,8
191189,1,0,0
736414,0,6,8
441304,0,5,8
842982,0,6,8
165019,0,6,8
453494,0,4,7
274896,0,5,8
371532,0,5,8
198485,0,6,8
392682,0,2,8
441345,1,2,8
641189,0,5,8
868250,0,5,8
360031,0,1,7
810581,0,5,8
261044,0,5,8
667117,0,6,8
868327,0,0,0
132774,0,6,8
209058,0,4,8
431187,0,1,8
475930,1,2,4
483802,1,0,0
788217,0,3,8
571409,0,1,8
658996,0,5,8
679609,0,5,8
686612,1,1,1
986217,0,6,8
987221,0,6,8
378014,0,6,8
676873,1,5,7
911971,0,5,8
704600,0,7,8
895267,0,7,8
625497,0,6,8
943775,0,5,8
541178,0,8,8
932513,0,5,8
563142,0,1,8
979575,0,6,8
184490,0,0,0
655892,0,5,8
552328,0,6,8
992542,0,0,0
661050,0,6,8
664034,1,4,5
746520,0,5,8
525508,0,5,7
790475,0,6,8
139479,1,3,5
153462,0,4,8
918397,0,1,8
138737,0,6,8
285942,0,6,8
972462,1,0,0
713257,0,5,8
397376,1,0,0
724168,0,4,8
275446,0,5,8
654225,1,3,6
282872,0,7,8
583005,0,6,8
418636,1,2,7
834544,0,6,8
690510,0,1,8
915846,0,6,8
549091,0,4,8
563774,0,5,8
692841,0,1,8
996254,0,6,8
155654,0,7,8
779412,0,5,8
566714,1,5,7
815603,1,0,0
325661,0,6,8
894788,0,7,8
248752,0,1,8
306880,0,4,8
155964,0,6,8
809207,1,4,7
453587,1,1,1
736970,0,4,8
229861,1,0,0
613860,0,3,8
556778,0,7,8
845819,0,6,8
881846,0,5,8
308255,0,3,8
420243,0,1,8
195977,0,4,8
693665,0,6,8
141877,0,7,8
928292,0,5,8
435129,0,6,8
898552,0,5,8
317689,0,0,0
787833,0,4,8
637100,1,0,0
690029,0,5,8
215840,0,5,8
630071,0,6,8
298344,0,7,8
929231,1,0,0
243965,0,2,8
595775,0,0,0
123667,0,4,8
340723,0,2,8
117975,1,1,1
300818,0,6,8
313571,0,0,0
353032,0,7,8
371065,0,6,8
960417,0,3,8
645078,0,1,8
685653,1,0,0
727415,0,7,8
777540,0,6,8
944855,0,6,8
957686,0,6,8
118355,0,4,8
128753,0,0,0
268145,0,6,8
281064,0,5,8
294849,0,4,8
534649,0,4,8
560024,0,6,8
681785,0,6,8
781227,0,2,8
944035,0,6,8
116895,0,2,8
835683,0,7,8
629177,0,5,8
765747,0,4,8
110296,0,5,8
280641,0,7,8
310911,0,3,8
567571,0,5,8
601681,0,7,8
710115,0,6,8
721437,0,4,8
755533,0,4,8
769709,0,6,8
784380,0,3,8
860602,0,8,8
477157,0,4,8
355628,0,0,0
874614,0,6,8
264701,0,3,8
367617,1,1,2
405804,0,7,8
440213,1,4,7
543693,0,6,8
553389,0,6,8
627373,0,1,8
190429,0,3,8
816323,0,6,8
992769,0,3,8
996686,0,5,8
477468,0,6,8
953927,1,2,7
421310,0,1,1
585850,0,7,8
224298,0,4,8
395871,0,5,8
605320,0,9,8
648286,0,0,0
993650,0,5,8
568786,0,6,8
968325,0,6,8
516276,0,2,8
786827,0,3,8
887609,0,6,8
847183,0,5,8
441389,0,7,7
621583,0,6,8
394812,0,6,8
689981,0,7,8
326234,0,5,8
661442,0,0,0
742749,0,6,8
839115,0,5,8
161415,0,5,8
835133,0,2,8
585642,0,6,8
968632,0,6,8
548638,0,1,8
743849,0,5,8
202108,1,0,0
113861,0,4,8
336138,0,6,8
928734,0,2,8
943647,0,7,8
592218,1,1,1
201355,0,6,8
771220,1,0,0
865352,0,1,8
191508,0,2,8
432961,0,2,8
103975,0,3,8
391861,0,5,8
434113,0,6,8
706510,0,8,8
348718,1,0,0
939485,0,6,8
577467,0,6,8
618656,0,4,8
594028,0,6,8
815344,0,2,8
605761,0,3,8
946963,1,2,2
110422,0,2,8
917346,0,6,8
786330,1,0,0
506746,0,5,8
490439,1,3,5
182159,0,3,8
436705,1,3,5
688557,0,5,8
889061,0,6,8
255019,0,0,0
300376,1,0,0
876319,0,6,8
946956,1,0,0
502047,0,0,0
873578,1,0,0
334454,0,6,8
348245,1,2,7
137744,0,3,8
734077,0,5,8
350238,0,5,8
587633,0,4,8
763761,0,7,8
433857,0,6,8
969360,0,6,8
581380,1,0,0
699875,0,5,8
967253,1,3,4
477599,1,1,2
298539,0,4,8
959514,0,2,8
926531,0,0,0
936319,0,6,8
254940,0,7,8
299113,0,5,8
941122,1,5,4
963921,0,0,0
427354,0,3,8
711263,0,2,8
989148,0,4,8
594649,0,6,8
339005,0,6,8
558138,0,1,8
712236,0,4,8
804402,0,5,8
167001,1,2,3
979135,0,5,8
643364,0,4,8
896651,0,2,8
995404,0,0,0
522493,0,6,8
572890,0,2,8
551710,0,3,8
600785,0,6,8
332175,0,6,8
854969,0,2,8
212477,0,4,8
984878,0,5,8
497106,0,3,8
795129,0,5,8
433353,0,5,8
497613,1,6,7
314014,0,5,8
916000,0,6,8
596327,0,5,8
749817,0,7,8
308798,0,5,8
831693,0,3,8
466865,0,5,8
901954,0,7,8
719242,0,6,8
838938,0,5,8
537914,0,2,8
462232,0,2,8
136608,0,4,8
750324,0,5,8
358020,0,5,8
607885,0,7,8
318786,0,5,8
752274,0,6,8
227429,0,9,8
299919,0,3,8
531841,0,6,8
536132,1,4,6
609667,0,5,8
734490,0,6,8
969485,0,4,7
740703,0,6,8
463833,0,4,4
600664,0,9,8
604772,0,7,8
633162,0,1,8
905569,0,4,8
337842,0,6,8
413050,0,7,8
216658,0,7,8
465540,0,7,8
825239,0,5,8
254546,0,4,8
614219,0,7,8
453972,0,7,8
855559,0,6,8
225972,0,3,7
384986,0,6,8
786709,0,7,8
861095,0,6,8
378793,0,5,8
555081,0,7,8
202156,0,5,8
452530,0,7,8
629299,0,4,8
704607,1,2,5
222929,0,6,8
242028,0,7,8
188828,0,7,8
241421,0,5,8
258088,0,6,8
677527,0,6,8
561072,0,7,8
210835,0,6,8
972222,0,5,8
262937,1,1,7
281075,0,6,8
731958,0,5,8
613076,0,5,8
428778,0,2,8
634392,0,3,8
438707,0,7,8
790089,0,5,8
684103,1,1,1
891237,0,5,8
453408,0,6,8
257579,0,4,8
828735,0,8,8
238814,0,6,8
123702,0,5,8
453971,0,3,8
562703,0,0,0
933865,0,1,1
426530,0,5,8
785398,0,7,8
883693,1,0,0
639807,0,7,8
817851,0,6,8
435378,0,5,8
454471,0,5,8
374117,0,5,8
790094,0,4,8
337341,0,2,2
614122,0,4,8
392781,1,0,0
727507,0,2,8
464639,1,5,5
498149,0,4,8
672395,0,4,8
807262,1,0,0
410552,0,5,8
970351,0,6,8
175342,0,6,8
384356,0,3,8
738732,0,4,8
975767,0,6,8
789431,0,0,0
102730,0,4,8
120393,0,6,8
160266,0,1,8
195131,1,0,0
195137,0,6,8
413620,0,5,8
624463,0,5,8
675848,0,6,8
725100,0,5,8
798752,0,4,8
895560,0,5,8
208586,0,3,8
791132,0,7,8
247220,0,5,8
329056,0,5,8
367547,0,5,8
240774,0,1,8
327320,0,5,8
856782,0,5,8
951954,0,5,8
349132,0,6,8
672089,0,5,8
659967,0,6,8
718655,0,2,8
300166,0,4,8
380110,0,6,8
154680,0,5,8
957325,0,1,8
496052,1,0,0
945834,0,2,8
513170,0,6,8
950390,1,2,2
462815,0,3,8
511568,0,6,8
813320,0,6,8
431829,0,6,8
732113,0,4,8
595320,0,8,8
877630,0,5,8
277610,0,4,8
802870,0,5,8
231614,0,6,8
870960,1,0,0
419818,0,5,8
440112,0,5,8
200991,0,6,8
203084,0,6,8
467046,0,6,8
575849,0,4,8
100380,0,5,8
959059,0,5,8
457716,0,6,8
528122,0,6,8
857971,0,5,8
932323,1,0,0
172162,0,2,8
815498,0,6,8
271148,0,7,8
614377,0,2,8
176379,0,2,8
851231,0,6,8
312607,0,5,8
928916,0,6,8
420394,0,5,8
628917,0,4,8
802535,0,2,8
492265,1,2,2
687895,0,6,8
137040,0,5,8
270575,0,6,8
661321,0,6,8
908643,0,4,8
197642,0,5,8
345597,0,6,8
511626,0,0,0
677925,1,0,0
188147,0,7,8
761510,0,4,8
909845,0,4,8
417274,0,6,8
100646,0,5,8
236767,0,5,8
327653,0,5,8
342725,0,7,8
509136,0,6,8
583754,0,2,8
613747,0,6,8
740509,1,0,0
764869,0,7,8
905320,0,5,8
943056,1,0,0
996159,1,0,0
329162,0,5,8
342527,0,8,8
807681,0,6,8
192600,0,4,8
575342,1,4,4
592532,0,0,0
671911,0,4,8
690199,0,5,8
721664,0,7,8
773844,1,3,7
789288,1,2,3
849425,0,6,8
687639,0,5,8
429689,1,0,0
858196,0,6,8
194394,0,6,8
432729,0,0,0
732862,0,0,0
942681,0,5,8
188006,0,6,7
838881,0,6,8
308171,0,5,8
450417,0,2,8
749033,0,6,8
851130,0,6,8
989802,0,8,8
204343,0,6,8
516995,0,7,8
354206,0,1,8
944810,0,6,8
175285,0,6,8
638685,0,6,8
497421,0,6,8
730561,0,2,8
458864,0,2,8
928957,0,4,8
186901,1,4,5
511573,0,5,8
614106,0,6,8
909503,0,5,8
320772,0,5,8
740918,0,7,8
478142,0,7,8
612719,0,6,8
887117,1,3,7
587420,0,5,8
639346,0,0,0
563981,0,6,8
852323,0,5,8
206914,0,7,8
583272,0,2,8
702542,0,5,8
757010,0,5,8
463926,0,5,8
716362,0,6,8
257440,0,3,8
610916,0,1,8
671383,0,6,8
722399,0,5,8
369795,0,3,8
527090,0,2,8
126490,0,4,4
106477,0,4,8
690890,0,8,8
767894,0,5,8
776317,0,3,7
741384,0,0,0
391397,0,4,8
973168,0,6,8
324739,0,5,8
530517,0,4,8
242779,0,7,8
781570,0,5,8
426698,0,5,8
985115,0,2,8
153626,0,5,8
189158,0,5,8
163970,0,6,8
635719,0,6,8
500280,0,7,8
139532,0,5,8
169393,0,6,8
172259,1,3,4
177598,0,7,8
246405,0,6,8
280864,0,7,8
404314,0,6,8
434477,0,7,8
459345,0,4,8
551837,0,6,8
632435,0,5,8
920102,0,0,0
132296,0,4,8
240132,0,6,8
367811,0,3,8
418779,0,7,8
432718,0,6,8
671119,0,6,8
762485,0,6,8
774272,0,7,8
822051,0,6,8
952545,0,5,8
968867,1,0,0
848632,0,7,8
989568,0,3,8
164743,0,6,8
172724,0,1,8
304528,1,0,0
419749,0,6,8
284203,0,7,8
914152,0,7,8
119135,0,7,8
691220,0,6,8
213246,0,4,8
246571,0,6,8
930502,0,6,8
116288,0,5,8
857497,0,7,8
369682,0,4,8
430107,0,6,8
435657,0,4,8
515822,0,4,8
275358,0,7,8
456785,0,5,8
188318,0,6,8
966729,0,6,8
922484,0,7,8
926300,0,4,8
211891,0,6,8
660294,0,5,7
267291,0,7,8
409989,0,2,8
758738,0,4,8
708634,0,7,8
365166,1,1,8
849587,0,6,8
599442,0,5,8
752580,0,4,8
462663,0,7,8
978048,0,3,8
826975,0,2,8
858427,1,0,0
420457,0,7,8
497108,0,5,8
238156,0,6,8
383367,0,3,8
250619,0,5,8
680376,0,2,8
691855,0,1,8
833728,0,5,8
258951,0,5,8
354477,0,7,8
417001,0,1,8
626211,0,5,8
597197,0,5,8
986421,0,4,8
779085,0,7,8
921705,0,7,8
317888,0,5,8
777171,0,6,8
932745,0,3,8
947620,0,4,8
742509,0,6,8
745901,0,6,8
202218,0,2,8
612963,0,1,8
666473,0,6,8
136715,0,5,8
539941,1,0,0
486197,0,3,8
628952,0,5,8
690866,0,6,8
947158,0,4,8
123780,0,0,0
157200,0,5,8
392953,0,3,8
395962,0,2,8
737509,0,3,8
335852,0,7,8
481457,0,2,8
659607,0,7,8
706884,1,4,4
197067,0,6,8
376424,0,4,8
490250,0,5,8
317827,0,6,8
782318,1,0,0
119997,0,7,8
356507,0,6,8
422496,0,5,8
929728,0,6,8
343879,0,2,8
406176,0,5,8
494384,0,6,8
581661,0,6,8
618823,1,5,6
641050,0,6,8
695596,0,2,8
739084,0,6,8
743610,0,6,8
829588,0,6,8
878816,0,1,8
969810,0,5,8
565960,0,5,8
641704,0,5,8
108264,0,9,8
298601,0,7,8
581481,0,7,8
693608,0,5,8
772370,0,6,8
843037,0,7,8
201550,1,0,0
212189,0,6,8
216487,0,7,8
674118,0,6,8
880436,0,7,8
387455,0,5,8
877124,0,5,8
107461,0,3,8
785076,0,7,8
510353,0,3,8
764896,0,6,8
838845,1,2,6
929712,1,1,4
229391,0,1,8
576654,0,0,0
459164,0,4,8
393101,0,1,8
574627,0,0,0
276035,0,5,8
445679,0,0,0
474458,0,7,8
237858,0,2,8
200744,0,5,8
448354,0,8,8
421744,0,5,8
953892,0,3,8
474894,0,6,8
794323,0,6,8
622992,0,0,0
711571,1,3,4
206772,0,5,7
860099,0,3,8
348215,0,6,8
966089,0,1,8
208323,0,4,8
244296,0,6,8
577501,0,6,8
961218,0,5,8
604076,1,0,0
343103,0,6,8
454880,0,5,8
328188,0,5,8
401350,0,1,8
947679,0,3,8
625451,0,5,8
908882,0,2,8
979644,0,6,8
492090,0,4,8
887266,0,6,8
128032,0,2,8
171042,0,0,0
337066,0,6,8
581651,0,1,8
582066,0,5,8
643705,0,5,8
752107,0,6,8
798881,0,5,8
868025,0,6,8
918112,0,7,8
977305,0,5,8
447796,0,5,8
584845,0,7,8
225279,0,7,8
498643,0,6,8
489985,0,3,8
104267,0,2,8
474047,1,0,0
651469,1,0,0
190227,0,6,8
212849,0,5,8
100753,0,8,7
794723,0,5,8
712584,0,7,8
460349,0,7,8
317776,0,6,8
798352,1,0,0
543901,0,6,8
837641,0,5,8
947750,0,6,8
718962,0,6,8
309304,0,6,8
834537,0,1,8
515775,0,5,8
576363,0,5,8
696732,0,1,8
190827,0,3,8
599372,0,4,8
641121,1,0,0
446988,0,4,8
863280,0,4,6
319768,1,2,8
618719,0,7,8
381189,0,8,8
575821,0,3,8
172284,0,1,8
243191,0,6,8
269694,0,6,8
312545,0,3,8
353096,0,5,8
401766,0,6,8
446352,0,5,8
356578,0,5,8
549686,0,5,8
911668,0,5,8
453032,0,6,7
696562,0,2,8
559576,0,6,8
822205,0,3,8
513099,0,4,8
765655,0,2,8
316933,0,5,8
890650,0,1,8
162489,0,5,8
950933,0,7,8
139135,0,5,8
374931,0,5,8
713520,0,3,3
779106,0,6,8
778066,0,4,8
820204,0,5,8
597294,0,2,8
592350,0,7,8
113578,1,1,2
900853,0,7,8
318755,0,5,8
469660,0,5,8
133821,0,6,8
915156,0,6,8
961463,0,4,8
948714,0,7,8
783255,0,4,8
796544,1,1,1
134012,0,1,8
841948,0,4,8
536018,0,4,8
603545,0,4,8
338750,0,0,0
982535,0,5,8
138121,0,6,8
516594,0,6,8
796943,1,0,0
844677,0,5,8
528782,1,0,0
942355,0,6,8
140391,0,4,8
220538,0,3,8
178565,0,1,8
729173,0,6,8
781924,0,5,7
453133,0,7,8
465421,0,5,8
439252,1,1,1
985839,0,5,8
321012,0,6,8
528331,0,5,8
383391,0,1,8
186810,0,5,8
771901,0,4,7
104960,0,5,8
129533,0,2,2
253412,0,0,0
293689,0,2,8
348400,0,6,8
354461,0,8,8
478986,0,5,8
729444,0,3,8
750649,0,7,8
805170,0,6,8
834790,0,1,8
997434,0,7,8
218757,0,3,8
830171,0,6,8
571239,0,6,8
976529,0,5,8
127785,0,7,8
503357,0,4,7
166865,0,5,8
313732,0,4,8
254579,0,5,8
631583,0,5,8
799657,0,1,8
957881,0,7,8
649422,0,5,8
733627,0,4,8
515929,0,6,8
570600,0,4,8
640614,0,7,8
864845,0,7,8
431640,0,8,8
850414,0,5,8
352490,0,8,8
593327,1,2,5
114214,1,3,6
562644,0,5,8
618494,0,4,8
774386,0,3,8
734458,0,3,8
784946,0,6,8
433477,0,1,8
489244,0,7,8
352216,0,1,8
582874,0,2,7
492496,0,8,8
747571,0,6,8
843737,0,2,8
278854,0,8,8
483969,0,0,0
547500,0,6,7
354084,0,6,8
634386,0,6,8
482551,0,5,8
788947,0,7,8
753089,0,5,8
877419,1,4,5
106616,0,1,8
618022,0,5,8
586365,0,4,8
677153,0,0,0
193946,0,1,8
891128,0,6,8
358151,0,3,8
430559,1,0,0
236129,0,4,8
879904,0,7,8
726309,0,2,8
949628,0,0,0
498610,0,3,8
728486,0,5,8
110394,0,7,8
450865,0,7,8
711510,0,9,8
372652,0,5,8
294865,0,6,8
462595,0,6,7
794496,0,5,8
444365,0,5,8
164298,1,3,4
167465,0,5,8
722089,0,5,8
802452,0,5,8
214605,0,5,8
592515,0,0,0
299107,0,7,8
613303,0,6,8
602587,0,4,8
674643,0,3,8
138810,0,3,8
314081,0,2,8
545278,0,6,8
625859,0,5,8
844556,0,4,8
925385,0,6,8
351500,0,5,8
210385,0,6,8
730246,0,4,8
999631,0,6,8
574771,0,7,8
975949,0,6,8
165224,1,1,2
641612,0,4,8
260855,0,7,8
575487,0,2,8
427140,0,5,8
458029,1,0,0
616083,0,7,7
675651,0,7,8
717762,1,3,7
720079,0,4,8
740090,0,5,8
839527,0,5,8
